Tiempo(s)	Amplitud(mm)
# npts=17603
# fs=50.0000 Hz
# duracion=352.0400 s

21.400000	-0.528495
21.420000	-5.366403
21.440000	-0.544092
21.460000	-2.523991
21.480000	2.383360
21.500000	13.977608
21.520000	14.491719
21.540000	-0.961912
21.560000	-22.925037
21.580000	-43.423407
21.600000	-65.851206
21.620000	-78.741745
21.640000	-73.318811
21.660000	-54.274619
21.680000	-25.301449
21.700000	11.474827
21.720000	52.667991
21.740000	81.787802
21.760000	91.962586
21.780000	87.256150
21.800000	69.462269
21.820000	43.208969
21.840000	19.293223
21.860000	4.955693
21.880000	-7.386335
21.900000	-15.700096
21.920000	-13.670383
21.940000	-6.715981
21.960000	-4.968790
21.980000	-10.808097
22.000000	-18.433794
22.020000	-22.407167
22.040000	-17.587433
22.060000	-9.337317
22.080000	6.233129
22.100000	32.113283
22.120000	49.220874
22.140000	50.359430
22.160000	38.877584
22.180000	19.087520
22.200000	2.499792
22.220000	-3.949068
22.240000	-2.077266
22.260000	3.456395
22.280000	8.101639
22.300000	5.192489
22.320000	-6.511673
22.340000	-22.980166
22.360000	-35.487453
22.380000	-38.576854
22.400000	-38.490791
22.420000	-30.345051
22.440000	-18.228709
22.460000	-12.491312
22.480000	-15.145144
22.500000	-27.707108
22.520000	-40.105684
22.540000	-50.821688
22.560000	-54.656349
22.580000	-53.535209
22.600000	-52.922511
22.620000	-45.089993
22.640000	-32.889449
22.660000	-14.455705
22.680000	10.806381
22.700000	47.459751
22.720000	83.899023
22.740000	96.459524
22.760000	92.276229
22.780000	86.482936
22.800000	82.604028
22.820000	69.563293
22.840000	50.695524
22.860000	32.155478
22.880000	14.291496
22.900000	2.908005
22.920000	-17.449462
22.940000	-49.063304
22.960000	-79.973385
22.980000	-100.291854
23.000000	-97.829539
23.020000	-73.173185
23.040000	-30.789068
23.060000	15.606264
23.080000	54.608916
23.100000	74.617822
23.120000	67.311585
23.140000	48.021748
23.160000	25.404885
23.180000	-0.523924
23.200000	-27.115900
23.220000	-41.646845
23.240000	-33.784473
23.260000	-17.138518
23.280000	-0.339039
23.300000	12.192842
23.320000	12.372392
23.340000	7.748483
23.360000	4.584853
23.380000	-0.919440
23.400000	-6.407710
23.420000	-11.205031
23.440000	-11.535157
23.460000	-2.575855
23.480000	5.565277
23.500000	11.350309
23.520000	17.324675
23.540000	17.981561
23.560000	12.373650
23.580000	3.987321
23.600000	-4.964407
23.620000	-15.018496
23.640000	-15.155337
23.660000	-7.738980
23.680000	-12.655036
23.700000	-32.883741
23.720000	-58.229049
23.740000	-72.393683
23.760000	-71.535791
23.780000	-61.760979
23.800000	-42.983294
23.820000	-16.329744
23.840000	15.688962
23.860000	46.977967
23.880000	66.403298
23.900000	67.875469
23.920000	58.427838
23.940000	46.604125
23.960000	37.698141
23.980000	32.683763
24.000000	28.334128
24.020000	25.686003
24.040000	19.934135
24.060000	10.939140
24.080000	6.141403
24.100000	1.106859
24.120000	-7.496311
24.140000	-12.914426
24.160000	-13.166801
24.180000	-10.473567
24.200000	0.633414
24.220000	19.292348
